date,location,infectives,mlrt,low,high
2020-11-16,LP,221.2,0.7,0.26,1.11
2020-11-17,LP,209.1,0.67,0.21,1.07
2020-11-18,LP,198.3,0.65,0.19,1.06
2020-11-19,LP,189.7,0.66,0.19,1.07
2020-11-20,LP,183.8,0.68,0.19,1.09
2020-11-21,LP,180.8,0.73,0.24,1.15
2020-11-22,LP,180.7,0.8,0.31,1.23
2020-11-23,LP,183.4,0.88,0.38,1.31
2020-11-24,LP,188.8,0.97,0.46,1.39
2020-11-25,LP,196.3,1.06,0.57,1.49
2020-11-26,LP,205.6,1.13,0.65,1.56
2020-11-27,LP,216.0,1.2,0.71,1.61
2020-11-28,LP,226.8,1.24,0.78,1.66
2020-11-29,LP,237.5,1.26,0.8,1.67
2020-11-30,LP,248.2,1.27,0.81,1.67
2020-12-01,LP,259.4,1.28,0.82,1.67
2020-12-02,LP,271.5,1.29,0.86,1.69
2020-12-03,LP,285.7,1.31,0.87,1.69
2020-12-04,LP,303.7,1.35,0.91,1.72
2020-12-05,LP,327.2,1.41,0.99,1.78
2020-12-06,LP,357.0,1.48,1.08,1.85
2020-12-07,LP,392.8,1.55,1.15,1.9
2020-12-08,LP,434.6,1.61,1.22,1.95
2020-12-09,LP,482.2,1.66,1.3,2.0
2020-12-10,LP,535.8,1.69,1.32,2.0
2020-12-11,LP,596.2,1.72,1.35,2.01
2020-12-12,LP,664.6,1.73,1.4,2.03
2020-12-13,LP,743.4,1.76,1.43,2.04
2020-12-14,LP,836.6,1.79,1.46,2.05
2020-12-15,LP,948.6,1.84,1.54,2.1
2020-12-16,LP,1082.6,1.88,1.58,2.12
2020-12-17,LP,1241.3,1.93,1.65,2.16
2020-12-18,LP,1425.8,1.95,1.68,2.17
2020-12-19,LP,1634.5,1.95,1.7,2.16
2020-12-20,LP,1863.6,1.93,1.69,2.13
2020-12-21,LP,2108.1,1.88,1.65,2.07
2020-12-22,LP,2364.8,1.83,1.61,2.01
2020-12-23,LP,2636.8,1.78,1.58,1.96
2020-12-24,LP,2927.9,1.74,1.54,1.91
2020-12-25,LP,3241.9,1.72,1.54,1.89
2020-12-26,LP,3582.8,1.7,1.52,1.86
2020-12-27,LP,3957.1,1.7,1.51,1.84
2020-12-28,LP,4372.0,1.7,1.53,1.84
2020-12-29,LP,4836.2,1.7,1.54,1.84
2020-12-30,LP,5349.5,1.71,1.54,1.83
2020-12-31,LP,5907.7,1.7,1.54,1.82
2021-01-01,LP,6503.8,1.68,1.52,1.79
2021-01-02,LP,7129.5,1.65,1.5,1.76
2021-01-03,LP,7768.5,1.61,1.46,1.71
2021-01-04,LP,8398.9,1.55,1.42,1.66
2021-01-05,LP,8989.3,1.49,1.36,1.59
2021-01-06,LP,9505.1,1.4,1.27,1.5
2021-01-07,LP,9916.8,1.31,1.19,1.41
2021-01-08,LP,10197.9,1.21,1.08,1.3
2021-01-09,LP,10332.2,1.1,0.98,1.2
2021-01-10,LP,10319.0,1.0,0.88,1.1
2021-01-11,LP,10164.3,0.91,0.78,1.0
2021-01-12,LP,9890.5,0.82,0.7,0.92
2021-01-13,LP,9530.6,0.75,0.61,0.84
2021-01-14,LP,9119.9,0.7,0.57,0.8
2021-01-15,LP,8694.2,0.67,0.55,0.78
2021-01-16,LP,8277.6,0.66,0.52,0.76
2021-01-17,LP,7878.7,0.65,0.51,0.76
2021-01-18,LP,7498.6,0.65,0.51,0.76
2021-01-19,LP,7125.0,0.64,0.49,0.75
2021-01-20,LP,6748.4,0.62,0.48,0.74
2021-01-21,LP,6357.1,0.59,0.44,0.71
2021-01-22,LP,5940.4,0.54,0.37,0.65
2021-01-23,LP,5492.6,0.47,0.3,0.59
2021-01-24,LP,5021.9,0.39,0.22,0.52
2021-01-25,LP,4549.6,0.33,0.15,0.46
2021-01-26,LP,4097.0,0.28,0.1,0.42
2021-01-27,LP,3671.7,0.24,0.06,0.39
2021-01-28,LP,3276.8,0.21,0.04,0.37
2021-01-29,LP,2918.5,0.2,0.0,0.34
2021-01-30,LP,2606.9,0.21,0.01,0.36
2021-01-31,LP,2342.6,0.24,0.02,0.4
2021-02-01,LP,2116.9,0.27,0.05,0.45
2021-02-02,LP,1923.3,0.31,0.08,0.5
2021-02-03,LP,1759.5,0.35,0.11,0.55
2021-02-04,LP,1624.2,0.41,0.15,0.61
2021-02-05,LP,1512.5,0.46,0.2,0.67
2021-02-06,LP,1415.6,0.5,0.24,0.72
2021-02-07,LP,1327.8,0.53,0.26,0.75
2021-02-08,LP,1246.6,0.54,0.28,0.78
2021-02-09,LP,1169.2,0.55,0.28,0.79
2021-02-10,LP,1094.9,0.54,0.27,0.79
2021-02-11,LP,1025.7,0.54,0.24,0.78
2021-02-12,LP,962.4,0.55,0.24,0.79
2021-02-13,LP,905.9,0.56,0.25,0.81
2021-02-14,LP,855.9,0.58,0.27,0.84
2021-02-15,LP,811.1,0.6,0.29,0.87
2021-02-16,LP,772.0,0.63,0.31,0.9
2021-02-17,LP,736.9,0.65,0.32,0.92
2021-02-18,LP,703.4,0.66,0.32,0.93
2021-02-19,LP,670.0,0.66,0.32,0.94
2021-02-20,LP,635.9,0.64,0.3,0.93
2021-02-21,LP,601.6,0.62,0.27,0.91
2021-02-22,LP,567.1,0.61,0.25,0.9
2021-02-23,LP,532.2,0.58,0.23,0.89
2021-02-24,LP,499.0,0.57,0.21,0.88
2021-02-25,LP,469.3,0.57,0.21,0.89
2021-02-26,LP,444.5,0.58,0.2,0.9
2021-02-27,LP,425.2,0.62,0.24,0.95
2021-02-28,LP,409.7,0.67,0.28,1.0
2021-03-01,LP,397.0,0.7,0.31,1.04
2021-03-02,LP,386.3,0.74,0.34,1.08
2021-03-03,LP,376.8,0.77,0.38,1.12
2021-03-04,LP,368.1,0.79,0.39,1.14
2021-03-05,LP,359.8,0.8,0.41,1.16
2021-03-06,LP,352.0,0.81,0.4,1.16
2021-03-07,LP,345.5,0.83,0.43,1.19
2021-03-08,LP,340.6,0.85,0.43,1.2
2021-03-09,LP,336.3,0.87,0.46,1.23
2021-03-10,LP,331.4,0.88,0.48,1.25
2021-03-11,LP,324.7,0.86,0.44,1.22
2021-03-12,LP,315.3,0.84,0.42,1.2
2021-03-13,LP,302.6,0.79,0.36,1.15
2021-03-14,LP,286.6,0.72,0.29,1.09
2021-03-15,LP,268.4,0.66,0.25,1.05
2021-03-16,LP,250.1,0.61,0.18,0.99
2021-03-17,LP,233.3,0.57,0.13,0.95
2021-03-18,LP,219.4,0.57,0.12,0.95
2021-03-19,LP,209.2,0.6,0.17,1.01
2021-03-20,LP,203.4,0.65,0.18,1.05
2021-03-21,LP,201.4,0.73,0.25,1.14
2021-03-22,LP,202.0,0.82,0.33,1.23
2021-03-23,LP,203.4,0.88,0.4,1.3
2021-03-24,LP,204.6,0.92,0.44,1.34
2021-03-25,LP,204.5,0.94,0.46,1.36
2021-03-26,LP,202.5,0.93,0.45,1.35
2021-03-27,LP,197.7,0.89,0.41,1.31
2021-03-28,LP,190.2,0.84,0.38,1.28
2021-03-29,LP,180.9,0.78,0.29,1.2
2021-03-30,LP,171.0,0.72,0.24,1.15
2021-03-31,LP,161.3,0.68,0.18,1.1
2021-04-01,LP,153.0,0.65,0.18,1.1
2021-04-02,LP,146.9,0.66,0.18,1.11
2021-04-03,LP,143.8,0.7,0.2,1.15
2021-04-04,LP,144.2,0.78,0.27,1.24
2021-04-05,LP,147.5,0.87,0.37,1.35
2021-04-06,LP,152.7,0.96,0.42,1.41
2021-04-07,LP,158.7,1.04,0.52,1.5
2021-04-08,LP,164.5,1.09,0.58,1.55
2021-04-09,LP,169.4,1.12,0.61,1.57
2021-04-10,LP,172.5,1.12,0.61,1.56
2021-04-11,LP,173.8,1.09,0.57,1.52
2021-04-12,LP,173.5,1.05,0.56,1.5
2021-04-13,LP,172.5,1.02,0.52,1.46
2021-04-14,LP,172.1,1.01,0.51,1.45
2021-04-15,LP,172.7,1.0,0.51,1.45
2021-04-16,LP,174.4,1.02,0.52,1.46
2021-04-17,LP,177.2,1.04,0.54,1.48
2021-04-18,LP,180.5,1.06,0.55,1.49
2021-04-19,LP,183.5,1.07,0.58,1.51
2021-04-20,LP,185.5,1.07,0.56,1.49
2021-04-21,LP,185.9,1.04,0.56,1.48
2021-04-22,LP,184.3,1.01,0.52,1.44
2021-04-23,LP,181.2,0.97,0.49,1.41
2021-04-24,LP,177.1,0.93,0.42,1.35
2021-04-25,LP,173.5,0.9,0.41,1.34
2021-04-26,LP,171.1,0.9,0.39,1.33
2021-04-27,LP,170.4,0.92,0.42,1.36
2021-04-28,LP,171.9,0.95,0.45,1.39
2021-04-29,LP,176.1,1.01,0.51,1.45
2021-04-30,LP,183.2,1.08,0.57,1.51
2021-05-01,LP,192.5,1.16,0.65,1.58
2021-05-02,LP,203.1,1.22,0.76,1.67
2021-05-03,LP,214.1,1.27,0.79,1.69
2021-05-04,LP,225.1,1.29,0.81,1.7
2021-05-05,LP,235.3,1.3,0.84,1.71
2021-05-06,LP,244.2,1.28,0.82,1.68
2021-05-07,LP,251.3,1.25,0.79,1.64
2021-05-08,LP,256.9,1.21,0.77,1.61
2021-05-09,LP,261.3,1.18,0.72,1.56
2021-05-10,LP,265.3,1.15,0.71,1.54
2021-05-11,LP,270.0,1.13,0.68,1.51
2021-05-12,LP,276.3,1.14,0.71,1.53
2021-05-13,LP,285.3,1.17,0.72,1.54
2021-05-14,LP,297.4,1.21,0.77,1.58
2021-05-15,LP,312.6,1.25,0.82,1.62
2021-05-16,LP,330.3,1.3,0.87,1.66
2021-05-17,LP,349.9,1.33,0.93,1.7
2021-05-18,LP,370.7,1.36,0.95,1.71
2021-05-19,LP,391.7,1.36,0.95,1.7
2021-05-20,LP,412.4,1.36,0.97,1.7
2021-05-21,LP,432.8,1.34,0.96,1.68
2021-05-22,LP,453.5,1.33,0.95,1.66
2021-05-23,LP,475.2,1.33,0.95,1.65
2021-05-24,LP,498.9,1.33,0.95,1.64
2021-05-25,LP,525.5,1.34,0.97,1.65
2021-05-26,LP,556.3,1.37,0.99,1.66
2021-05-27,LP,592.6,1.4,1.06,1.71
2021-05-28,LP,634.5,1.43,1.09,1.73
2021-05-29,LP,681.4,1.46,1.14,1.76
2021-05-30,LP,732.0,1.48,1.15,1.76
2021-05-31,LP,784.4,1.48,1.18,1.77
2021-06-01,LP,837.3,1.47,1.16,1.74
2021-06-02,LP,889.3,1.44,1.13,1.7
2021-06-03,LP,939.2,1.41,1.1,1.66
2021-06-04,LP,987.5,1.37,1.07,1.62
2021-06-05,LP,1035.3,1.35,1.05,1.59
2021-06-06,LP,1084.8,1.33,1.05,1.58
2021-06-07,LP,1139.4,1.34,1.06,1.58
2021-06-08,LP,1201.5,1.36,1.08,1.59
2021-06-09,LP,1273.6,1.38,1.12,1.62
2021-06-10,LP,1358.7,1.42,1.16,1.65
2021-06-11,LP,1458.8,1.47,1.2,1.68
2021-06-12,LP,1577.1,1.52,1.25,1.72
2021-06-13,LP,1717.2,1.57,1.33,1.78
2021-06-14,LP,1883.8,1.62,1.37,1.81
2021-06-15,LP,2082.3,1.67,1.45,1.87
2021-06-16,LP,2319.3,1.73,1.52,1.92
2021-06-17,LP,2602.6,1.78,1.56,1.95
2021-06-18,LP,2941.5,1.84,1.63,2.0
2021-06-19,LP,3344.3,1.88,1.69,2.04
2021-06-20,LP,3818.0,1.92,1.74,2.07
2021-06-21,LP,4368.9,1.94,1.75,2.07
2021-06-22,LP,5007.4,1.95,1.78,2.08
2021-06-23,LP,5746.3,1.96,1.81,2.09
2021-06-24,LP,6595.5,1.96,1.81,2.08
2021-06-25,LP,7563.0,1.96,1.82,2.07
2021-06-26,LP,8655.9,1.95,1.81,2.05
2020-03-13,MP,2.5,2.23,0.49,5.76
2020-03-14,MP,2.9,2.0,0.47,4.65
2020-03-15,MP,3.4,1.93,0.45,4.2
2020-03-16,MP,3.9,1.79,0.39,3.75
2020-03-17,MP,4.3,1.75,0.38,3.53
2020-03-18,MP,4.6,1.66,0.34,3.28
2020-03-19,MP,4.8,1.55,0.31,3.05
2020-03-20,MP,4.9,1.43,0.26,2.83
2020-03-21,MP,4.8,1.33,0.21,2.64
2020-03-22,MP,4.7,1.25,0.16,2.48
2020-03-23,MP,4.6,1.18,0.13,2.36
2020-03-24,MP,4.5,1.12,0.13,2.29
2020-03-25,MP,4.4,1.09,0.12,2.23
2020-03-26,MP,4.3,1.06,0.09,2.17
2020-03-27,MP,4.5,1.04,0.08,2.13
2020-03-28,MP,4.7,1.01,0.09,2.1
2020-03-29,MP,5.0,1.04,0.1,2.12
2020-03-30,MP,5.4,1.04,0.1,2.11
2020-03-31,MP,5.8,1.01,0.13,2.1
2020-04-01,MP,6.2,1.03,0.12,2.09
2020-04-02,MP,6.4,1.03,0.12,2.07
2020-04-03,MP,6.4,1.01,0.12,2.04
2020-04-04,MP,6.1,0.99,0.09,1.99
2020-04-05,MP,5.7,0.92,0.08,1.92
2020-04-06,MP,5.2,0.89,0.06,1.87
2020-04-07,MP,4.5,0.84,0.06,1.82
2020-04-08,MP,4.0,0.77,0.03,1.73
2020-04-09,MP,3.4,0.74,0.0,1.68
2020-04-10,MP,3.0,0.74,0.01,1.69
2020-04-11,MP,2.7,0.71,0.0,1.66
2020-04-12,MP,2.5,0.7,0.0,1.65
2020-04-13,MP,2.4,0.7,0.0,1.65
2020-04-14,MP,2.3,0.7,0.0,1.66
2020-04-15,MP,2.1,0.72,0.0,1.68
2020-04-16,MP,2.0,0.68,0.0,1.65
2020-04-17,MP,1.9,0.66,0.0,1.63
2020-04-18,MP,1.9,0.65,0.0,1.61
2020-04-19,MP,2.1,0.68,0.0,1.65
2020-04-20,MP,2.4,0.7,0.0,1.68
2020-04-21,MP,3.2,0.76,0.02,1.76
2020-04-22,MP,4.3,0.83,0.04,1.85
2020-04-23,MP,5.8,0.89,0.07,1.93
2020-04-24,MP,7.8,0.98,0.11,2.03
2020-04-25,MP,10.1,1.13,0.16,2.17
2020-04-26,MP,12.7,1.25,0.23,2.27
2020-04-27,MP,15.3,1.37,0.35,2.39
2020-04-28,MP,17.8,1.42,0.4,2.4
2020-04-29,MP,20.0,1.43,0.42,2.36
2020-04-30,MP,21.4,1.42,0.46,2.33
2020-05-01,MP,22.2,1.38,0.44,2.25
2020-05-02,MP,22.0,1.32,0.42,2.17
2020-05-03,MP,21.1,1.24,0.36,2.06
2020-05-04,MP,19.6,1.12,0.26,1.91
2020-05-05,MP,17.6,1.01,0.2,1.79
2020-05-06,MP,15.4,0.9,0.12,1.66
2020-05-07,MP,13.4,0.82,0.09,1.58
2020-05-08,MP,11.9,0.74,0.02,1.47
2020-05-09,MP,11.0,0.69,0.01,1.43
2020-05-10,MP,10.7,0.68,0.01,1.43
2020-05-11,MP,11.2,0.72,0.03,1.49
2020-05-12,MP,12.5,0.78,0.05,1.56
2020-05-13,MP,14.4,0.87,0.09,1.66
2020-05-14,MP,16.7,0.95,0.17,1.78
2020-05-15,MP,19.2,1.06,0.21,1.87
2020-05-16,MP,21.4,1.13,0.28,1.95
2020-05-17,MP,23.3,1.18,0.3,1.97
2020-05-18,MP,24.4,1.18,0.31,1.96
2020-05-19,MP,24.8,1.14,0.32,1.93
2020-05-20,MP,24.5,1.09,0.27,1.85
2020-05-21,MP,23.7,1.03,0.21,1.76
2020-05-22,MP,22.6,0.96,0.2,1.71
2020-05-23,MP,21.7,0.91,0.13,1.62
2020-05-24,MP,21.4,0.9,0.13,1.61
2020-05-25,MP,22.0,0.93,0.19,1.68
2020-05-26,MP,23.6,0.97,0.21,1.72
2020-05-27,MP,26.3,1.06,0.27,1.81
2020-05-28,MP,29.9,1.15,0.32,1.88
2020-05-29,MP,34.4,1.26,0.43,1.99
2020-05-30,MP,39.5,1.36,0.58,2.11
2020-05-31,MP,44.8,1.44,0.63,2.13
2020-06-01,MP,50.2,1.5,0.73,2.18
2020-06-02,MP,55.4,1.53,0.79,2.19
2020-06-03,MP,60.6,1.53,0.8,2.16
2020-06-04,MP,66.3,1.54,0.87,2.18
2020-06-05,MP,72.9,1.55,0.86,2.14
2020-06-06,MP,80.8,1.57,0.91,2.15
2020-06-07,MP,90.6,1.62,0.97,2.17
2020-06-08,MP,102.8,1.67,1.05,2.21
2020-06-09,MP,118.0,1.73,1.16,2.27
2020-06-10,MP,136.1,1.81,1.23,2.3
2020-06-11,MP,156.4,1.85,1.32,2.34
2020-06-12,MP,178.2,1.87,1.34,2.32
2020-06-13,MP,200.7,1.85,1.34,2.28
2020-06-14,MP,223.1,1.81,1.33,2.23
2020-06-15,MP,244.5,1.74,1.28,2.15
2020-06-16,MP,264.7,1.67,1.21,2.06
2020-06-17,MP,284.0,1.6,1.14,1.97
2020-06-18,MP,303.3,1.54,1.1,1.91
2020-06-19,MP,323.6,1.5,1.08,1.87
2020-06-20,MP,346.3,1.49,1.1,1.87
2020-06-21,MP,373.1,1.5,1.09,1.85
2020-06-22,MP,405.6,1.53,1.13,1.87
2020-06-23,MP,444.9,1.57,1.19,1.91
2020-06-24,MP,491.5,1.62,1.24,1.94
2020-06-25,MP,545.8,1.67,1.29,1.97
2020-06-26,MP,608.3,1.71,1.36,2.01
2020-06-27,MP,679.4,1.74,1.39,2.02
2020-06-28,MP,758.7,1.75,1.45,2.05
2020-06-29,MP,846.0,1.76,1.45,2.03
2020-06-30,MP,941.7,1.75,1.45,2.01
2020-07-01,MP,1046.2,1.74,1.45,1.99
2020-07-02,MP,1160.7,1.73,1.45,1.97
2020-07-03,MP,1285.4,1.72,1.45,1.95
2020-07-04,MP,1420.8,1.71,1.46,1.94
2020-07-05,MP,1566.3,1.69,1.43,1.9
2020-07-06,MP,1719.9,1.66,1.42,1.87
2020-07-07,MP,1879.2,1.63,1.39,1.83
2020-07-08,MP,2042.6,1.6,1.38,1.8
2020-07-09,MP,2206.9,1.56,1.33,1.74
2020-07-10,MP,2369.5,1.51,1.29,1.69
2020-07-11,MP,2526.9,1.47,1.25,1.64
2020-07-12,MP,2675.2,1.42,1.21,1.59
2020-07-13,MP,2814.1,1.37,1.18,1.55
2020-07-14,MP,2943.7,1.33,1.12,1.49
2020-07-15,MP,3064.4,1.29,1.1,1.46
2020-07-16,MP,3179.3,1.27,1.06,1.42
2020-07-17,MP,3291.7,1.25,1.06,1.41
2020-07-18,MP,3403.9,1.24,1.04,1.39
2020-07-19,MP,3516.8,1.23,1.05,1.39
2020-07-20,MP,3628.5,1.22,1.03,1.37
2020-07-21,MP,3737.1,1.21,1.04,1.37
2020-07-22,MP,3841.2,1.2,1.01,1.34
2020-07-23,MP,3937.0,1.18,0.99,1.32
2020-07-24,MP,4020.2,1.15,0.99,1.31
2020-07-25,MP,4088.5,1.12,0.95,1.27
2020-07-26,MP,4140.5,1.1,0.92,1.24
2020-07-27,MP,4178.8,1.07,0.89,1.21
2020-07-28,MP,4206.6,1.05,0.87,1.19
2020-07-29,MP,4225.3,1.03,0.85,1.17
2020-07-30,MP,4233.7,1.02,0.84,1.16
2020-07-31,MP,4225.9,0.99,0.81,1.13
2020-08-01,MP,4193.0,0.96,0.78,1.1
2020-08-02,MP,4128.4,0.9,0.73,1.05
2020-08-03,MP,4029.2,0.85,0.68,1.0
2020-08-04,MP,3890.6,0.78,0.59,0.92
2020-08-05,MP,3707.4,0.69,0.52,0.85
2020-08-06,MP,3481.8,0.59,0.41,0.75
2020-08-07,MP,3228.6,0.5,0.31,0.66
2020-08-08,MP,2973.2,0.44,0.26,0.62
2020-08-09,MP,2741.9,0.43,0.22,0.6
2020-08-10,MP,2542.9,0.46,0.24,0.63
2020-08-11,MP,2381.1,0.51,0.29,0.69
2020-08-12,MP,2261.9,0.6,0.37,0.78
2020-08-13,MP,2183.8,0.7,0.48,0.89
2020-08-14,MP,2134.1,0.79,0.56,0.98
2020-08-15,MP,2092.4,0.84,0.6,1.02
2020-08-16,MP,2038.5,0.82,0.6,1.02
2020-08-17,MP,1967.2,0.77,0.53,0.96
2020-08-18,MP,1879.0,0.71,0.48,0.91
2020-08-19,MP,1775.0,0.64,0.4,0.84
2020-08-20,MP,1659.6,0.57,0.33,0.78
2020-08-21,MP,1540.3,0.51,0.27,0.73
2020-08-22,MP,1426.9,0.48,0.21,0.69
2020-08-23,MP,1327.7,0.49,0.22,0.71
2020-08-24,MP,1247.5,0.53,0.26,0.76
2020-08-25,MP,1185.4,0.59,0.32,0.83
2020-08-26,MP,1138.3,0.66,0.38,0.9
2020-08-27,MP,1101.9,0.72,0.42,0.95
2020-08-28,MP,1071.2,0.76,0.48,1.01
2020-08-29,MP,1043.0,0.79,0.49,1.03
2020-08-30,MP,1012.2,0.79,0.5,1.04
2020-08-31,MP,974.0,0.76,0.45,1.0
2020-09-01,MP,928.3,0.71,0.42,0.97
2020-09-02,MP,878.9,0.66,0.36,0.92
2020-09-03,MP,830.8,0.63,0.33,0.9
2020-09-04,MP,789.1,0.63,0.3,0.89
2020-09-05,MP,754.0,0.65,0.35,0.94
2020-09-06,MP,726.4,0.69,0.38,0.98
2020-09-07,MP,707.3,0.75,0.42,1.03
2020-09-08,MP,696.3,0.82,0.5,1.11
2020-09-09,MP,691.5,0.88,0.54,1.16
2020-09-10,MP,690.8,0.93,0.59,1.21
2020-09-11,MP,691.7,0.96,0.62,1.24
2020-09-12,MP,694.3,0.99,0.65,1.27
2020-09-13,MP,697.6,1.01,0.69,1.3
2020-09-14,MP,700.8,1.02,0.69,1.3
2020-09-15,MP,702.8,1.01,0.69,1.3
2020-09-16,MP,702.4,1.0,0.68,1.29
2020-09-17,MP,698.0,0.98,0.66,1.27
2020-09-18,MP,688.8,0.94,0.62,1.23
2020-09-19,MP,673.8,0.89,0.55,1.17
2020-09-20,MP,654.2,0.84,0.52,1.14
2020-09-21,MP,631.9,0.8,0.46,1.09
2020-09-22,MP,609.9,0.77,0.42,1.06
2020-09-23,MP,590.2,0.77,0.44,1.08
2020-09-24,MP,574.0,0.78,0.43,1.08
2020-09-25,MP,562.0,0.81,0.45,1.11
2020-09-26,MP,555.1,0.86,0.5,1.16
2020-09-27,MP,552.5,0.9,0.55,1.21
2020-09-28,MP,553.2,0.95,0.6,1.26
2020-09-29,MP,555.0,0.98,0.62,1.28
2020-09-30,MP,556.3,0.99,0.64,1.3
2020-10-01,MP,557.5,1.0,0.64,1.3
2020-10-02,MP,559.1,1.01,0.65,1.31
2020-10-03,MP,561.2,1.01,0.66,1.32
2020-10-04,MP,563.6,1.02,0.66,1.32
2020-10-05,MP,565.8,1.02,0.65,1.31
2020-10-06,MP,568.0,1.02,0.65,1.31
2020-10-07,MP,570.1,1.02,0.65,1.31
2020-10-08,MP,572.1,1.02,0.69,1.34
2020-10-09,MP,573.9,1.02,0.68,1.33
2020-10-10,MP,575.9,1.01,0.67,1.32
2020-10-11,MP,578.4,1.02,0.67,1.32
2020-10-12,MP,582.2,1.03,0.68,1.33
2020-10-13,MP,587.2,1.04,0.69,1.34
2020-10-14,MP,593.3,1.05,0.7,1.35
2020-10-15,MP,599.1,1.06,0.7,1.35
2020-10-16,MP,603.5,1.05,0.72,1.36
2020-10-17,MP,605.5,1.04,0.7,1.34
2020-10-18,MP,604.3,1.01,0.67,1.31
2020-10-19,MP,599.7,0.98,0.64,1.28
2020-10-20,MP,592.5,0.95,0.62,1.26
2020-10-21,MP,583.1,0.92,0.56,1.21
2020-10-22,MP,572.9,0.89,0.55,1.2
2020-10-23,MP,562.5,0.88,0.52,1.18
2020-10-24,MP,552.1,0.87,0.52,1.18
2020-10-25,MP,541.8,0.87,0.52,1.18
2020-10-26,MP,530.5,0.86,0.49,1.16
2020-10-27,MP,517.6,0.84,0.49,1.16
2020-10-28,MP,503.1,0.82,0.45,1.13
2020-10-29,MP,487.2,0.8,0.45,1.13
2020-10-30,MP,470.8,0.78,0.41,1.1
2020-10-31,MP,455.4,0.77,0.39,1.09
2020-11-01,MP,441.9,0.77,0.38,1.09
2020-11-02,MP,431.7,0.79,0.42,1.13
2020-11-03,MP,425.4,0.83,0.44,1.16
2020-11-04,MP,422.2,0.88,0.49,1.21
2020-11-05,MP,421.1,0.92,0.53,1.25
2020-11-06,MP,420.6,0.94,0.56,1.28
2020-11-07,MP,418.9,0.95,0.57,1.29
2020-11-08,MP,415.6,0.94,0.56,1.28
2020-11-09,MP,410.5,0.93,0.56,1.28
2020-11-10,MP,404.2,0.91,0.51,1.24
2020-11-11,MP,397.5,0.9,0.51,1.24
2020-11-12,MP,390.9,0.88,0.48,1.22
2020-11-13,MP,385.5,0.89,0.49,1.23
2020-11-14,MP,382.1,0.91,0.51,1.25
2020-11-15,MP,380.2,0.93,0.54,1.28
2020-11-16,MP,378.4,0.94,0.56,1.3
2020-11-17,MP,375.2,0.94,0.53,1.28
2020-11-18,MP,370.0,0.92,0.52,1.27
2020-11-19,MP,363.1,0.9,0.5,1.25
2020-11-20,MP,354.4,0.87,0.45,1.21
2020-11-21,MP,344.3,0.84,0.44,1.2
2020-11-22,MP,333.8,0.81,0.4,1.17
2020-11-23,MP,325.1,0.81,0.38,1.16
2020-11-24,MP,319.5,0.83,0.42,1.2
2020-11-25,MP,317.9,0.87,0.44,1.23
2020-11-26,MP,320.2,0.94,0.5,1.29
2020-11-27,MP,326.1,1.01,0.6,1.38
2020-11-28,MP,335.0,1.07,0.65,1.43
2020-11-29,MP,346.4,1.13,0.73,1.5
2020-11-30,MP,359.3,1.18,0.78,1.54
2020-12-01,MP,373.5,1.21,0.83,1.58
2020-12-02,MP,389.0,1.23,0.82,1.57
2020-12-03,MP,406.1,1.26,0.85,1.59
2020-12-04,MP,425.5,1.28,0.92,1.64
2020-12-05,MP,448.0,1.32,0.95,1.66
2020-12-06,MP,473.8,1.34,0.97,1.67
2020-12-07,MP,502.9,1.37,1.0,1.69
2020-12-08,MP,535.5,1.4,1.02,1.7
2020-12-09,MP,571.9,1.42,1.07,1.73
2020-12-10,MP,612.7,1.45,1.09,1.74
2020-12-11,MP,659.0,1.47,1.13,1.76
2020-12-12,MP,711.4,1.5,1.16,1.78
2020-12-13,MP,771.1,1.53,1.21,1.81
2020-12-14,MP,839.4,1.56,1.26,1.84
2020-12-15,MP,917.8,1.59,1.27,1.84
2020-12-16,MP,1007.0,1.62,1.32,1.87
2020-12-17,MP,1107.0,1.64,1.35,1.88
2020-12-18,MP,1217.6,1.65,1.38,1.89
2020-12-19,MP,1338.7,1.66,1.41,1.9
2020-12-20,MP,1470.1,1.66,1.39,1.87
2020-12-21,MP,1612.8,1.65,1.4,1.86
2020-12-22,MP,1768.5,1.64,1.39,1.84
2020-12-23,MP,1942.4,1.65,1.42,1.85
2020-12-24,MP,2139.2,1.67,1.43,1.85
2020-12-25,MP,2360.7,1.68,1.46,1.86
2020-12-26,MP,2608.2,1.69,1.47,1.86
2020-12-27,MP,2882.0,1.7,1.49,1.86
2020-12-28,MP,3183.4,1.7,1.49,1.85
2020-12-29,MP,3513.2,1.69,1.51,1.85
2020-12-30,MP,3871.9,1.68,1.5,1.83
2020-12-31,MP,4261.7,1.67,1.49,1.81
2021-01-01,MP,4683.8,1.66,1.48,1.79
2021-01-02,MP,5134.3,1.65,1.49,1.78
2021-01-03,MP,5600.4,1.61,1.47,1.75
2021-01-04,MP,6062.2,1.56,1.42,1.69
2021-01-05,MP,6495.8,1.5,1.34,1.61
2021-01-06,MP,6875.1,1.41,1.27,1.53
2021-01-07,MP,7176.9,1.32,1.16,1.42
2021-01-08,MP,7388.3,1.22,1.08,1.33
2021-01-09,MP,7507.8,1.13,0.99,1.24
2021-01-10,MP,7548.3,1.05,0.91,1.16
2021-01-11,MP,7525.8,0.99,0.85,1.1
2021-01-12,MP,7465.5,0.95,0.81,1.06
2021-01-13,MP,7388.4,0.93,0.79,1.04
2021-01-14,MP,7307.7,0.92,0.79,1.04
